time_step,text_hash,source_label,trace_status,trace_error,trace_mode,ate,ate_ci_lower,ate_ci_upper,ci_width,refuted_count,identifiable,concept_count,edge_count,adj_density,max_delta_nll,signal_type,max_delta_nll_concept_level,concept_level_edge_count,concept_coverage,condition_number,unk_rate,ccm_coverage_pct,ccm_verdict,refutations_attempted,ccm_algorithm_run,edm_rho_high,edm_rho_mid,havok_status,havok_linear_pct,causallearn_consensus,edge_stability_mean,permutation_p_value,total_ms,consensus_score,consensus_direction,z_pca_1,z_pca_2,z_pca_3,secular_entropy,z_福音,z_吉祥,z_奥美,z_存在,z_自孕,z_弥赛亚,z_Alice,z_觉爱,dz_福音,dz_吉祥,dz_奥美,dz_存在,dz_自孕,dz_弥赛亚,dz_Alice,dz_觉爱,d2z_福音,d2z_吉祥,d2z_奥美,d2z_存在,d2z_自孕,d2z_弥赛亚,d2z_Alice,d2z_觉爱,z_福音_zscore,z_吉祥_zscore,z_奥美_zscore,z_存在_zscore,z_自孕_zscore,z_弥赛亚_zscore,z_Alice_zscore,z_觉爱_zscore,dz_福音_zscore,dz_吉祥_zscore,dz_奥美_zscore,dz_存在_zscore,dz_自孕_zscore,dz_弥赛亚_zscore,dz_Alice_zscore,dz_觉爱_zscore,d2z_福音_zscore,d2z_吉祥_zscore,d2z_奥美_zscore,d2z_存在_zscore,d2z_自孕_zscore,d2z_弥赛亚_zscore,d2z_Alice_zscore,d2z_觉爱_zscore
2026-06-13,e0ea4496,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.006450793157659847,0.007638129851572499,0.007308084146638378,0.9912000675481467,-0.889057406787419,-0.14387887870275146,0.02515026946145125,0.1663406541941604,0.07967944752240318,0.06936291389757675,0.0622154657602283,-0.1106747686692361,7.915500627923048e-08,-1.209711705346126e-07,1.528020252487847e-07,7.994801652313922e-08,-1.2439737426193015e-07,-5.740964726546907e-08,3.456165451949246e-08,3.1715589194190445e-08,1.9074507805279846e-12,-3.0662553459483567e-12,2.996333015331665e-12,1.4202932436248076e-12,-1.9646026958777348e-12,-1.2233662454555704e-12,1.0564655636236486e-12,1.4388188865754e-13,0.8182985833842098,-0.8513341401225173,0.5908569805968211,1.6850655917789576,-1.0105286464870866,-1.7936563596724462,-0.21527770597148435,-0.336158722664815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-14,260b1174,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.0016723668081655436,0.014617199648225198,-0.004037412002009295,0.2893800011357258,-0.8915775786782226,-0.1339948596311258,0.019090418679175842,0.1586199781330527,0.08218710240283786,0.0693854074075859,0.0601812371187751,-0.11579363276869833,-2.9168656143560978e-08,1.1439836888455606e-07,-7.013716183189131e-08,-8.935967663319079e-08,2.902378333836437e-08,2.6034155103192516e-10,-2.354431297978243e-08,-5.9246112262294336e-08,-1.2537460928563826e-12,2.724184484018156e-12,-2.580314665285602e-12,-1.959579781901968e-12,1.7757078425960013e-12,6.67476722413206e-13,-6.725227719823483e-13,-1.0527974705611665e-12,0.13052231420897223,1.6238270697497768,-0.4115384413432769,0.0791920150896505,-0.4360784155973721,-1.5188026135321235,-0.8010601534460589,-1.27008105520024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,d23b2b6b,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.0035680508081863804,0.009816924967701795,0.009691581644446823,0.8046083025325061,-0.8858079642677916,-0.14506629125461096,0.02756560686058386,0.163853973584403,0.08047086893317754,0.07803630206625305,0.06402845637959176,-0.113184817355188,6.677794456517363e-08,-1.2814156971626324e-07,9.809245580333355e-08,6.057865105729525e-08,-1.9863813306253727e-08,1.0012609558642524e-07,4.4528000703896516e-08,3.019462284155483e-08,1.1104930637585024e-12,-2.8071752152872604e-12,1.9471020559632505e-12,1.7353973112324773e-12,-5.65828664868265e-13,1.1558536346689041e-12,7.878740009685064e-13,1.0351936933315876e-12,1.5193105329492997,-1.1174949150764928,0.9878824377308092,1.1048912846503431,-0.7740532859848396,1.4972470482483826,0.41869749591759176,-0.6867158725462977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,d724f6c7,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.00815994073926327,0.015108696497075193,0.004328226166583324,0.6631212097518029,-0.8923130289410428,-0.13362997032979354,0.022143797500060264,0.15850917654799218,0.08368495247780601,0.07669056402632626,0.058999996896470314,-0.10876245401557146,-7.529010038485164e-08,1.323648255187201e-07,-6.27524231542083e-08,-6.186107681031055e-08,3.720004102579252e-08,-1.557567175841184e-08,-5.819976253612783e-08,5.1184760875191453e-08,-1.6443060758104777e-12,3.0151203152197145e-12,-1.861630543490068e-12,-1.417126479949141e-12,6.60461276991276e-13,-1.339140825750429e-12,-1.1889787412039855e-12,2.4294141242634976e-13,-0.19126680436753604,1.552749828234683,0.039123127936958615,-0.036269552896749456,-0.030979457881756337,0.9510203609686698,-1.1472959281733726,0.23901479661860348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-17,fc832c07,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.030995501555650923,-0.02371069186452286,0.008611863102455847,0.742586823839688,-0.8976929523347182,-0.14129078196109202,0.027024624471143944,0.14525573912318643,0.07936655920178094,0.07426144406677743,0.06326315275559476,-0.09923920057580589,-6.226763187124345e-08,-8.86668012881768e-08,5.6491052906061114e-08,-1.5339626649080733e-07,-4.998140365769754e-08,-2.8114814346630053e-08,4.9342081702829197e-08,1.1022284073802739e-07,1.5072301520379855e-13,-2.5582364213761215e-12,1.3801328247716369e-12,-1.0594350657464906e-12,-1.0090444986515054e-12,-1.4512896514141447e-13,1.2446972712842249e-12,6.83311109523564e-13,-1.4767748955592446,-0.2587453122897264,0.8683055033981694,-2.279764465638505,-0.9923680763236058,0.09124509920696067,0.24046700220852607,1.925458583895666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,2c54668d,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.008463418307459029,-0.009616627503353896,0.01287140130798891,0.9412225935059814,-0.8838544048904065,-0.14742673821603525,0.017283338575181818,0.16443722208358474,0.08390996941706452,0.07336945678113124,0.06652972999672165,-0.10476748654778902,1.601683731980531e-07,-7.10180122099911e-08,-1.1274636453659869e-07,2.2200790463423978e-07,5.258576638059699e-08,-1.0323926917201204e-08,3.780760695748714e-08,-6.39847913423973e-08,2.5744907994131545e-12,2.0426839210863075e-13,-1.95876640558634e-12,4.344955684317674e-12,1.187120023591372e-12,2.0591304895172278e-13,-1.3350086510812567e-13,-2.016292037967878e-12,1.8171717901313456,-1.5634908914602685,-0.8590080348833457,1.1233272262415237,0.0907541977371809,-0.22639312323822533,1.235120446231948,0.8059507893422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-19,8788c4e3,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.009309574783370073,0.022148372861596884,0.0002618120650276735,0.3860392294682447,-0.8970549039469335,-0.1328511859889136,0.017840982784773803,0.15225321880036174,0.07872733161778017,0.06373640202927025,0.06564868565795096,-0.11720425240480552,-1.527835538949895e-07,1.6869852114724128e-07,6.45421538879613e-09,-1.410185565187847e-07,-5.998423378801332e-08,-1.1149368925765038e-07,-1.0197272439475573e-08,-1.4394404927102434e-07,-3.6221287857991044e-12,2.7744969138568563e-12,1.3796363417291066e-12,-4.201695152234079e-12,-1.3028935204700267e-12,-1.1709463233848285e-12,-5.556120300574389e-13,-9.25454374173924e-13,-1.216673654548008,1.6132653747503987,-0.7218548226475531,-1.0039256767409632,-1.1078447034389352,-2.7298317080262917,0.8920401902015115,-1.4750501962470481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-20,84ddf79e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,-0.01087154847722753,0.013919566100482405,0.02225829020636965,0.8405669584637191,-0.892973396008306,-0.1359972595052397,0.015177180314545484,0.1637444574152251,0.08835828960817105,0.07469218143645101,0.06736026323991874,-0.10493306250566994,4.723967521559599e-08,-3.641288792044088e-08,-3.083104710912407e-08,1.3300044693128868e-07,1.1146942118507958e-07,1.2680300239792547e-07,1.9809925717219738e-08,1.4202766086962468e-07,2.315083670261406e-12,-2.373974641987062e-12,-4.315423900222245e-13,3.1715162436351086e-12,1.984417302929316e-12,2.758063560828424e-12,3.4730553422101057e-13,3.309857756257512e-12,-0.2572982574659251,0.878279709635189,-1.1379829466426088,0.998686433418884,1.1623077622489673,0.36293661454884063,1.3430377132569196,0.7945726832429918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-21,4044d9ec,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.0010660128939409819,0.005318949704830633,0.009584763548364256,0.5404488048233339,-0.8914918244158722,-0.1414271785201848,0.02223914640974383,0.15093708904833691,0.08170901284627569,0.0758233521380392,0.06626092306747328,-0.1057639779471811,1.714781935687378e-08,-6.284628489519798e-08,8.17357186944253e-08,-1.482334301723168e-07,-7.695922178119632e-08,1.3092253490604064e-08,-1.2723844588489177e-08,-9.617076869342158e-09,-3.4828536873521074e-13,-3.0594209461524425e-13,1.3028560856892289e-12,-3.2550217257361748e-12,-2.1808870713689343e-12,-1.3160966308717756e-12,-3.765482674271865e-13,-1.7551474275343386e-12,0.09475097651834033,-0.3067881870797172,0.15922500329523195,-1.2098857664292038,-0.4284595572666216,0.6647439870967948,0.9369953961740753,0.6132606545781252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-22,373ef077,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.041001366440562986,0.0055012390305759695,-0.0016640549620876512,0.09169509372178068,-0.8902565590583089,-0.14351710636616463,0.022598409504913833,0.16282690495392543,0.08645890139788621,0.07164648614425857,0.062480353617055014,-0.10934879687902577,1.4297052749574563e-08,-2.418897969884066e-08,4.1581376755787315e-09,1.3761361001838564e-07,5.497556193993668e-08,-4.8343356409498025e-08,-4.375659086132249e-08,-4.14909598593132e-08,-3.299498388077796e-14,4.4742251384672825e-13,-8.978886691996131e-13,3.3084148170220187e-12,1.5270229597353356e-12,-7.110602997697e-13,-3.591753040837189e-13,-3.6891068275429447e-13,0.38685868290841463,-0.7469073153912295,0.22117245573825484,0.8495783319761598,0.7146566655391777,-0.5476286753566051,-0.2817288849910799,-0.07689790713940686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-23,198a0858,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.028135664306743677,0.00011748719913388318,0.008813786217415317,0.2742072253460834,-0.8929293468421577,-0.1371227860222861,0.022626661356695,0.15340741904668564,0.08265744013781673,0.07351662817341213,0.06709513901310717,-0.11438029717390376,-3.093504379454663e-08,7.400833731340909e-08,3.269890252449815e-10,-1.0902182763009014e-07,-4.3998394213767195e-08,2.1645162374462498e-08,5.341186800986288e-08,-5.823495711664342e-08,-5.235196359273287e-13,1.1365430209751129e-12,-4.434199826775173e-14,-2.8545768246351365e-12,-1.145531899927128e-12,8.100523007402838e-13,1.1246349406387195e-12,-1.9379626455243312e-13,-0.36275065797298356,0.6997124157832987,0.24205117246299576,-0.8796613327563514,-0.4179184152322397,0.03848952689141262,1.1550630351869295,-1.0254493080735483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24,4a3fac9a,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.03128315470575201,0.011994133000770985,0.015713064218204533,0.7151648587172339,-0.8913874192346893,-0.14097753357958706,0.01856737403645836,0.16177636592482728,0.0864984081883781,0.06821924645699132,0.051958153047098644,-0.1131637883167082,1.784638434569916e-08,-4.461513376505758e-08,-4.698249213236849e-08,9.686281108960222e-08,4.4455648733349246e-08,-6.131228838450018e-08,-1.7519659682880233e-07,1.407996362494856e-08,5.645998627343263e-13,-1.3729568411859568e-12,-5.4756343932423e-13,2.3829240592556987e-12,1.023773645221255e-12,-9.601556800805865e-13,-2.6459313060030696e-12,8.369782493239812e-13,0.05749670346891137,-0.18347276599552756,-0.5672644420771575,0.6169741935879499,0.6973528073265584,-1.4291817870435195,-3.00037563840858,-0.7894627410091561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-25,8b7d505e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.031105794118191196,0.015051064963745274,-0.002252200058764413,0.4652125537039554,-0.8874345185920847,-0.14131464771236052,0.016734322582785916,0.16242768289412948,0.08236478029819881,0.07078950242001603,0.06131663884676288,-0.11878804431936708,4.575116484496149e-08,-3.90178394413725e-09,-2.1215873306394047e-08,7.538390848405173e-09,-4.784291539559366e-08,2.9748332905378578e-08,1.0831580786648423e-07,-6.509555558632964e-08,3.2297199651923997e-13,4.712193266310224e-13,2.982247549302597e-13,-1.033847456495336e-12,-1.0682704181590613e-12,1.0539423760402634e-12,3.2813935728621134e-12,-9.163833242046088e-13,1.0035083710339696,-0.24310457685648967,-0.8674438852766025,0.7113956371076782,-0.4557752800644859,-0.6491645243354773,-0.4580987082172301,-1.6843380634967888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-26,15f944e2,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.03335645548666601,-0.0029097761288090357,-0.009124275747980408,0.26644694860391616,-0.8896644941336084,-0.14570780997827285,0.025851999937551367,0.15767072642568675,0.08053671432549611,0.07239634780123325,0.07022986257063006,-0.11001088154708172,-2.5809902100968864e-08,-5.0846785485096364e-08,1.0552867308756309e-07,-5.5057366532902036e-08,-2.1158170980355322e-08,1.85977474677919e-08,1.031623116188331e-07,1.0158753208663618e-07,-8.282530896519718e-13,-5.433449252425823e-13,1.4669507684485779e-12,-7.244879326540186e-13,3.0885120850970297e-13,-1.290577018239199e-13,-5.964694731077698e-14,1.9292024036222894e-12,0.37696560773303933,-1.2127060102082485,1.1108294355537403,-0.18235505096286664,-0.964309611877685,-0.13126419187360966,1.6740955410488139,0.09490350189989893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-27,684d2279,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.024403508850154076,0.026378832355391645,0.003194955872824912,0.6649741986065727,-0.8814388578656296,-0.1391188956336892,0.020086928209854627,0.17305757073519715,0.09491191085531893,0.07334169820865086,0.06177377415045718,-0.11877710444383636,9.520412347197669e-08,7.626058269194029e-08,-6.672536721871226e-08,1.780884758045185e-07,1.6637958946554186e-07,1.0941555641407537e-08,-9.787139375200096e-08,-1.0146091315688249e-07,1.4006252959831663e-12,1.4711500946416279e-12,-1.993681022063372e-12,2.698447249275701e-12,2.170575931086773e-12,-8.861333132389309e-14,-2.3267789973476164e-12,-2.350097745874059e-12,2.243632304427102,0.23924478382242104,-0.09143445506605616,2.1970226799379367,2.788061960539581,0.19138369762602314,-0.37557878520432325,-1.5743859508028446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-28,bb97dd6e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.01952641824541495,0.02261040363734741,-0.0013199982152267713,0.6328767520301637,-0.8832384523695361,-0.1374305857623886,0.025430403006645143,0.1686917640994323,0.0881827085259679,0.07659710084492008,0.05729511493825462,-0.1151742226955336,-2.0828640091510914e-08,1.9540623510423773e-08,6.184577311100135e-08,-5.053016939542659e-08,-7.788428621934053e-08,3.7678271253116e-08,-5.183633347456663e-08,4.1700020234985756e-08,-1.3429718005033288e-12,-6.564810090453301e-13,1.488091901964278e-12,-2.6460491342586236e-12,-2.82712819079725e-12,3.094527269873665e-13,5.328131976554899e-13,1.6569552475910676e-12,1.6179818021769077,0.6189046084114647,1.1363917490308124,1.363827950536395,1.007376583527984,1.1003244727476444,-1.3571138690161726,-0.7795793766966689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-29,4d498687,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.03175796920780978,0.01601485120492411,-0.024007560444904964,0.880975641300869,-0.8839747267857171,-0.1448380365732649,0.018612019350144476,0.16421133043188957,0.0860514142948831,0.0758405396837513,0.07000135675923126,-0.11036098981006082,-8.521694631724071e-09,-8.57343843851426e-08,-7.891647750579475e-08,-5.185687115211483e-08,-2.4667757304222337e-08,-8.756494920934902e-09,1.4706298403908148e-07,5.570871395223124e-08,1.4244149837716252e-13,-1.2184607395320181e-12,-1.6291927154721773e-12,-1.535534440611386e-14,6.159320476286829e-13,-5.374394233107744e-13,2.302075434185742e-12,1.6213765876441534e-13,1.3372417886650845,-1.0188291709124777,-0.5381083885988681,0.6013238229799821,0.4483894197721267,0.9195426331351101,1.6113577907659449,0.20176675457864138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30,12bbb729,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.023254797884124906,0.0243930115579008,-0.030236375649338287,0.9745879138312297,-0.8734263761101947,-0.14889366712132282,0.029629452276328242,0.17396456268640212,0.09794533844564318,0.07792525813105837,0.066800538996903,-0.11383646430739666,1.2208739207780555e-07,-4.6940168380299876e-08,1.2751658479379358e-07,1.1288463257537675e-07,1.376611591523158e-07,2.412868573272067e-08,-3.704650187879936e-08,-4.0225399274720435e-08,1.5116792443232596e-12,4.490071296856796e-13,2.3892715543933833e-12,1.906730367216338e-12,1.8788069034321545e-12,3.806155168247173e-13,-2.130896827753251e-12,-1.1103485327193482e-12,2.734565905251766,-1.6793041955212795,1.8681801570299477,1.8409424791214106,2.5864492098466494,1.3936783446292265,0.7941926686173657,-0.4432483719786681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,4c28e219,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.024636963507421922,0.011595579425796455,-0.009526438376159723,0.6975455348247762,-0.887334663481365,-0.14379712410111126,0.02214727195896784,0.16057303280765786,0.08149102906123057,0.06872717606749157,0.06027861009226425,-0.11533026964067478,-1.6097554827743444e-07,5.8987766437633836e-08,-8.659930922870837e-08,-1.5499455878176223e-07,-1.9044339565292376e-07,-1.0645928314313427e-07,-7.548528824813367e-08,-1.7289413579607804e-08,-3.2761914392967595e-12,1.226017764096455e-12,-2.478193217853032e-12,-3.10045360367059e-12,-3.79750642135694e-12,-1.5114348249520246e-12,-4.448933607561842e-13,2.654627973971369e-13,0.28142575407464354,-0.6696199834935294,0.17103814544432125,-0.07624619899595368,-0.6530178634564687,-1.168335074102523,-0.6515185814632801,-0.739909713777535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-02,fc08c18e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.01834615062981084,0.02803340047360098,0.009811697194494708,0.7635124031904307,-0.8857722808777752,-0.1372255189581022,0.021600243453249915,0.16067323383874432,0.08593895932360598,0.07512919956700737,0.06685420089223103,-0.11217533057130226,1.8083131985993906e-08,7.606024471075298e-08,-6.3313484458093045e-09,1.159734156093298e-09,5.1480674333048794e-08,7.409749420735876e-08,7.61063749996155e-08,3.651549848810784e-08,2.0724384289748653e-12,1.9759812816110114e-13,9.290273238761467e-13,1.807341353447402e-12,2.8000471063191266e-12,2.0897775156307063e-12,1.7545331394415415e-12,6.227420378207829e-13,0.48295867061492304,0.7751813047551311,-0.0695410902463312,-0.070814660558008,0.28333862652983655,0.5951718465683211,0.7597216764954459,-0.1191939528666937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,377a0fd4,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.0411967814301937,-0.0036492284502056137,0.0047174479753842435,0.10346193659588392,-0.897580126124012,-0.13773709430431327,0.024082633376055377,0.1502428043485234,0.07371437507724736,0.07517102027302308,0.06382959177774135,-0.11169549531829914,,,,,,,,,,,,,,,,,-1.4876509720715378,0.5980412395335181,0.5899391799405795,-1.4088749082510177,-1.978369561318564,0.5367512083209242,0.05044337471370385,-0.012289277985114162,,,,,,,,,,,,,,,,
2026-06-03,0d21fbba,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.03252482553479913,-0.0071188963921922765,0.012109296016700525,0.4774737498504243,-0.8953523529173681,-0.13984928329766794,0.021084395395426853,0.16054066146559146,0.08953519319633015,0.07327104927510736,0.06557194480034713,-0.1012145124522289,1.2892206056966445e-08,-1.2223315933765413e-08,-1.73509142397484e-08,5.959408053858821e-08,9.155566041135872e-08,-1.099520253423451e-08,1.0083061473413081e-08,6.06538360304991e-08,,,,,,,,,-1.0496874540468597,0.21086248863933568,-0.2192447983269907,0.012265436643375175,0.9047121284377035,-0.05467641870754867,0.3925214409949098,1.8107123981833095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2026-06-05,06822f5e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.02225310062229954,0.02098694292406187,-0.0019167310567578023,0.6501990460100897,-0.8861695237765577,-0.14129336076915563,0.027626152787664247,0.16128891999599146,0.08854743165276158,0.07609970569039298,0.0659436898418971,-0.11197648483040679,5.314137234265323e-08,-8.356929811850104e-09,3.785739231618862e-08,4.330199828703723e-09,-5.7162126363921804e-09,1.6369539440310324e-08,2.1513023237845174e-09,-6.227993274408499e-08,2.3292341600513183e-13,2.237491968700989e-14,3.1949251479130223e-13,-3.198141244784982e-13,-5.629159319892992e-13,1.5836077531565295e-13,-4.5901383967757894e-14,-7.114222730010654e-13,0.48325299448831965,-0.171164038748734,1.5021341763447675,0.13529148393044071,0.6511226347359347,0.8211400289607188,0.45403409128362254,-0.21214612715874417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-10,62d92ba3,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.03663955575564874,0.0011243245358453437,-0.015347607079237904,0.38922833264806683,-0.8928982622716137,-0.14000076050147156,0.018644456278176954,0.15790049697512082,0.08200779416792742,0.07309980469973297,0.061405556225450006,-0.1085248373961436,-1.557578355337052e-08,2.99213024926869e-09,-2.0790964142331697e-08,-7.843571807570926e-09,-1.5138049733412406e-08,-6.944215256157436e-09,-1.0504938926960851e-08,7.989924616349961e-09,-2.2723927214293567e-13,3.7529960519572734e-14,-1.939429777067471e-13,-4.025718133688707e-14,-3.1156868707077466e-14,-7.709574965763148e-14,-4.1852649638708227e-14,2.323738669326553e-13,-0.6322978656598038,0.22793467970365744,-0.8021001174197281,-0.33535110953179614,-0.5404540825184186,-0.0255380477261822,-0.6358794114069473,0.4324802251991151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-28,bb97dd6e,新芦野综合新闻社,SKIPPED,,deep,,,,,,,,,,,unknown,0.0,0,,,,,,0,0,,,,,,,,,,,0.019526418245414956,0.022610403637347398,-0.0013199982152267706,0.6328767520301638,-0.8832384523695361,-0.1374305857623886,0.025430403006645143,0.1686917640994323,0.0881827085259679,0.07659710084492008,0.05729511493825462,-0.1151742226955336,6.2112975193400194e-09,1.6526329340811277e-09,4.363391672111748e-09,6.9388291694389606e-09,3.970495343390232e-09,2.248775813520518e-09,-2.6430306630628763e-09,-4.275582111233277e-09,2.1927416538557305e-14,-1.3481253172177562e-15,2.5316380650607334e-14,1.4877617730484992e-14,1.923162749275628e-14,9.252205182848181e-15,7.912548574776545e-15,-1.2344511601834982e-14,0.8851815948619818,0.8218841755890938,0.9987787655471428,1.1178093004985974,0.5254178528127126,0.992365914450819,-1.4510109104850277,-0.7543283263827204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
